GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,EMP,PAYQTR1,PAYANN
8610000US55943,55943,"ZIP 55943 (Houston, MN)",0,Total for all sectors,2013,69,567,3505,15002
8610000US55944,55944,"ZIP 55944 (Kasson, MN)",0,Total for all sectors,2013,162,1185,9044,45307
8610000US55945,55945,"ZIP 55945 (Kellogg, MN)",0,Total for all sectors,2013,35,142,507,2423
8610000US55946,55946,"ZIP 55946 (Kenyon, MN)",0,Total for all sectors,2013,73,604,4410,17985
8610000US55947,55947,"ZIP 55947 (La Crescent, MN)",0,Total for all sectors,2013,133,1157,6297,30354
8610000US55949,55949,"ZIP 55949 (Lanesboro, MN)",0,Total for all sectors,2013,77,306,1302,7377
8610000US55950,55950,"ZIP 55950 (Lansing, MN)",0,Total for all sectors,2013,2,a,D,D
8610000US55951,55951,"ZIP 55951 (Le Roy, MN)",0,Total for all sectors,2013,53,282,1482,6432
8610000US55952,55952,"ZIP 55952 (Lewiston, MN)",0,Total for all sectors,2013,53,657,5546,21050
8610000US55953,55953,"ZIP 55953 (Lyle, MN)",0,Total for all sectors,2013,20,79,323,1821
8610000US55954,55954,"ZIP 55954 (Mabel, MN)",0,Total for all sectors,2013,34,202,820,4213
8610000US55955,55955,"ZIP 55955 (Mantorville, MN)",0,Total for all sectors,2013,48,230,1013,5316
8610000US55956,55956,"ZIP 55956 (Mazeppa, MN)",0,Total for all sectors,2013,30,86,321,1757
8610000US55957,55957,"ZIP 55957 (Millville, MN)",0,Total for all sectors,2013,15,45,227,1244
8610000US55959,55959,"ZIP 55959 (Minnesota City, MN)",0,Total for all sectors,2013,36,293,1428,6698
8610000US55960,55960,"ZIP 55960 (Oronoco, MN)",0,Total for all sectors,2013,47,331,3007,13597
8610000US55961,55961,"ZIP 55961 (Ostrander, MN)",0,Total for all sectors,2013,10,83,420,1733
8610000US55962,55962,"ZIP 55962 (Peterson, MN)",0,Total for all sectors,2013,14,72,339,1623
8610000US55963,55963,"ZIP 55963 (Pine Island, MN)",0,Total for all sectors,2013,109,872,8478,33552
8610000US55964,55964,"ZIP 55964 (Plainview, MN)",0,Total for all sectors,2013,144,1580,12417,53622
8610000US55965,55965,"ZIP 55965 (Preston, MN)",0,Total for all sectors,2013,89,700,4489,18329
8610000US55967,55967,"ZIP 55967 (Racine, MN)",0,Total for all sectors,2013,17,b,289,1317
8610000US55968,55968,"ZIP 55968 (Reads Landing, MN)",0,Total for all sectors,2013,1,a,D,D
8610000US55969,55969,"ZIP 55969 (Rollingstone, MN)",0,Total for all sectors,2013,25,b,532,2446
8610000US55970,55970,"ZIP 55970 (Rose Creek, MN)",0,Total for all sectors,2013,25,b,498,2798
8610000US55971,55971,"ZIP 55971 (Rushford, MN)",0,Total for all sectors,2013,78,827,4990,22614
8610000US55972,55972,"ZIP 55972 (Saint Charles, MN)",0,Total for all sectors,2013,112,743,4450,18365
8610000US55973,55973,"ZIP 55973 (Sargeant, MN)",0,Total for all sectors,2013,8,b,735,2330
8610000US55974,55974,"ZIP 55974 (Spring Grove, MN)",0,Total for all sectors,2013,59,522,2674,12345
8610000US55975,55975,"ZIP 55975 (Spring Valley, MN)",0,Total for all sectors,2013,119,887,6922,31540
8610000US55976,55976,"ZIP 55976 (Stewartville, MN)",0,Total for all sectors,2013,153,1658,11712,51799
8610000US55977,55977,"ZIP 55977 (Taopi, MN)",0,Total for all sectors,2013,3,12,111,843
8610000US55979,55979,"ZIP 55979 (Utica, MN)",0,Total for all sectors,2013,19,b,394,2026
8610000US55981,55981,"ZIP 55981 (Wabasha, MN)",0,Total for all sectors,2013,144,1645,11931,49719
8610000US55982,55982,"ZIP 55982 (Waltham, MN)",0,Total for all sectors,2013,5,c,D,D
8610000US55983,55983,"ZIP 55983 (Wanamingo, MN)",0,Total for all sectors,2013,45,440,4531,21648
8610000US55985,55985,"ZIP 55985 (West Concord, MN)",0,Total for all sectors,2013,36,199,1592,8040
8610000US55987,55987,"ZIP 55987 (Winona, MN)",0,Total for all sectors,2013,887,19798,164201,662536
8610000US55988,55988,"ZIP 55988 (Stockton, MN)",0,Total for all sectors,2013,3,b,D,D
8610000US55990,55990,"ZIP 55990 (Wykoff, MN)",0,Total for all sectors,2013,18,b,787,3729
8610000US55991,55991,"ZIP 55991 (Zumbro Falls, MN)",0,Total for all sectors,2013,27,196,805,3800
8610000US55992,55992,"ZIP 55992 (Zumbrota, MN)",0,Total for all sectors,2013,142,1652,12213,61947
8610000US56001,56001,"ZIP 56001 (Mankato, MN)",0,Total for all sectors,2013,1498,29116,215437,904114
8610000US56002,56002,"ZIP 56002 (Mankato, MN)",0,Total for all sectors,2013,55,3660,58500,232815
8610000US56003,56003,"ZIP 56003 (Mankato, MN)",0,Total for all sectors,2013,281,5948,49526,219457
8610000US56006,56006,"ZIP 56006 (Mankato, MN)",0,Total for all sectors,2013,1,a,D,D
8610000US56007,56007,"ZIP 56007 (Albert Lea, MN)",0,Total for all sectors,2013,609,10150,81010,346913
8610000US56009,56009,"ZIP 56009 (Alden, MN)",0,Total for all sectors,2013,35,155,788,3607
8610000US56010,56010,"ZIP 56010 (Amboy, MN)",0,Total for all sectors,2013,38,186,909,3605
8610000US56011,56011,"ZIP 56011 (Belle Plaine, MN)",0,Total for all sectors,2013,196,1665,10723,51435
8610000US56013,56013,"ZIP 56013 (Blue Earth, MN)",0,Total for all sectors,2013,169,2052,16587,69880
8610000US56014,56014,"ZIP 56014 (Bricelyn, MN)",0,Total for all sectors,2013,12,36,193,898
8610000US56016,56016,"ZIP 56016 (Clarks Grove, MN)",0,Total for all sectors,2013,24,155,2862,7536
8610000US56017,56017,"ZIP 56017 (Cleveland, MN)",0,Total for all sectors,2013,27,101,341,1538
8610000US56019,56019,"ZIP 56019 (Comfrey, MN)",0,Total for all sectors,2013,22,b,D,D
8610000US56020,56020,"ZIP 56020 (Conger, MN)",0,Total for all sectors,2013,6,26,66,310
8610000US56021,56021,"ZIP 56021 (Courtland, MN)",0,Total for all sectors,2013,23,182,1282,6927
8610000US56022,56022,"ZIP 56022 (Darfur, MN)",0,Total for all sectors,2013,4,13,83,386
8610000US56023,56023,"ZIP 56023 (Delavan, MN)",0,Total for all sectors,2013,9,25,63,309
8610000US56024,56024,"ZIP 56024 (Eagle Lake, MN)",0,Total for all sectors,2013,38,202,1442,6282
8610000US56025,56025,"ZIP 56025 (Easton, MN)",0,Total for all sectors,2013,15,b,616,2909
8610000US56026,56026,"ZIP 56026 (Ellendale, MN)",0,Total for all sectors,2013,35,189,1139,4955
8610000US56027,56027,"ZIP 56027 (Elmore, MN)",0,Total for all sectors,2013,16,115,700,4392
8610000US56028,56028,"ZIP 56028 (Elysian, MN)",0,Total for all sectors,2013,39,222,1057,5368
8610000US56029,56029,"ZIP 56029 (Emmons, MN)",0,Total for all sectors,2013,11,34,125,523
8610000US56030,56030,"ZIP 56030 (Essig, MN)",0,Total for all sectors,2013,2,b,D,D
8610000US56031,56031,"ZIP 56031 (Fairmont, MN)",0,Total for all sectors,2013,420,6569,54026,246062
8610000US56032,56032,"ZIP 56032 (Freeborn, MN)",0,Total for all sectors,2013,8,b,D,D
8610000US56033,56033,"ZIP 56033 (Frost, MN)",0,Total for all sectors,2013,11,38,245,1194
8610000US56034,56034,"ZIP 56034 (Garden City, MN)",0,Total for all sectors,2013,13,65,491,2100
8610000US56035,56035,"ZIP 56035 (Geneva, MN)",0,Total for all sectors,2013,16,172,1001,4175
8610000US56036,56036,"ZIP 56036 (Glenville, MN)",0,Total for all sectors,2013,25,74,421,1697
8610000US56037,56037,"ZIP 56037 (Good Thunder, MN)",0,Total for all sectors,2013,24,84,315,1587
8610000US56039,56039,"ZIP 56039 (Granada, MN)",0,Total for all sectors,2013,12,18,133,758
8610000US56041,56041,"ZIP 56041 (Hanska, MN)",0,Total for all sectors,2013,17,b,D,D
8610000US56042,56042,"ZIP 56042 (Hartland, MN)",0,Total for all sectors,2013,16,c,D,D
8610000US56043,56043,"ZIP 56043 (Hayward, MN)",0,Total for all sectors,2013,16,108,1037,4073
8610000US56044,56044,"ZIP 56044 (Henderson, MN)",0,Total for all sectors,2013,42,371,2734,11911
8610000US56045,56045,"ZIP 56045 (Hollandale, MN)",0,Total for all sectors,2013,23,90,687,4805
8610000US56046,56046,"ZIP 56046 (Hope, MN)",0,Total for all sectors,2013,7,b,D,D
8610000US56047,56047,"ZIP 56047 (Huntley, MN)",0,Total for all sectors,2013,4,16,109,498
8610000US56048,56048,"ZIP 56048 (Janesville, MN)",0,Total for all sectors,2013,82,457,3967,20481
8610000US56050,56050,"ZIP 56050 (Kasota, MN)",0,Total for all sectors,2013,25,e,3518,14231
8610000US56051,56051,"ZIP 56051 (Kiester, MN)",0,Total for all sectors,2013,17,69,411,2625
8610000US56052,56052,"ZIP 56052 (Kilkenny, MN)",0,Total for all sectors,2013,15,b,S,890
8610000US56054,56054,"ZIP 56054 (Lafayette, MN)",0,Total for all sectors,2013,25,c,D,D
8610000US56055,56055,"ZIP 56055 (Lake Crystal, MN)",0,Total for all sectors,2013,88,817,6504,31185
8610000US56056,56056,"ZIP 56056 (La Salle, MN)",0,Total for all sectors,2013,4,b,D,D
8610000US56057,56057,"ZIP 56057 (Le Center, MN)",0,Total for all sectors,2013,98,875,5832,30116
8610000US56058,56058,"ZIP 56058 (Le Sueur, MN)",0,Total for all sectors,2013,163,2783,25648,113126
8610000US56060,56060,"ZIP 56060 (Lewisville, MN)",0,Total for all sectors,2013,9,39,156,743
8610000US56062,56062,"ZIP 56062 (Madelia, MN)",0,Total for all sectors,2013,88,1171,8021,32587
8610000US56063,56063,"ZIP 56063 (Madison Lake, MN)",0,Total for all sectors,2013,64,459,3257,17767
8610000US56065,56065,"ZIP 56065 (Mapleton, MN)",0,Total for all sectors,2013,74,574,3113,14282
8610000US56068,56068,"ZIP 56068 (Minnesota Lake, MN)",0,Total for all sectors,2013,28,120,853,5227
8610000US56069,56069,"ZIP 56069 (Montgomery, MN)",0,Total for all sectors,2013,106,827,5209,26990
8610000US56071,56071,"ZIP 56071 (New Prague, MN)",0,Total for all sectors,2013,338,3130,25538,108987
8610000US56072,56072,"ZIP 56072 (New Richland, MN)",0,Total for all sectors,2013,53,262,1985,8570
8610000US56073,56073,"ZIP 56073 (New Ulm, MN)",0,Total for all sectors,2013,474,8835,71280,286407
8610000US56074,56074,"ZIP 56074 (Nicollet, MN)",0,Total for all sectors,2013,50,418,3133,15177
8610000US56075,56075,"ZIP 56075 (Northrop, MN)",0,Total for all sectors,2013,7,32,145,637
8610000US56078,56078,"ZIP 56078 (Pemberton, MN)",0,Total for all sectors,2013,12,33,120,562
8610000US56080,56080,"ZIP 56080 (Saint Clair, MN)",0,Total for all sectors,2013,18,97,409,2176
8610000US56081,56081,"ZIP 56081 (Saint James, MN)",0,Total for all sectors,2013,158,1967,13442,56512
8610000US56082,56082,"ZIP 56082 (Saint Peter, MN)",0,Total for all sectors,2013,229,4443,40909,167072
8610000US56083,56083,"ZIP 56083 (Sanborn, MN)",0,Total for all sectors,2013,24,134,879,4679
8610000US56085,56085,"ZIP 56085 (Sleepy Eye, MN)",0,Total for all sectors,2013,165,1990,15929,83253
8610000US56087,56087,"ZIP 56087 (Springfield, MN)",0,Total for all sectors,2013,110,1164,8422,34468
8610000US56088,56088,"ZIP 56088 (Truman, MN)",0,Total for all sectors,2013,43,514,3914,17004
8610000US56089,56089,"ZIP 56089 (Twin Lakes, MN)",0,Total for all sectors,2013,2,a,D,D
8610000US56090,56090,"ZIP 56090 (Vernon Center, MN)",0,Total for all sectors,2013,13,b,449,2265
8610000US56091,56091,"ZIP 56091 (Waldorf, MN)",0,Total for all sectors,2013,12,b,385,1723
8610000US56093,56093,"ZIP 56093 (Waseca, MN)",0,Total for all sectors,2013,326,5051,40828,169959
8610000US56096,56096,"ZIP 56096 (Waterville, MN)",0,Total for all sectors,2013,73,535,2200,10020
8610000US56097,56097,"ZIP 56097 (Wells, MN)",0,Total for all sectors,2013,101,1072,8279,38997
8610000US56098,56098,"ZIP 56098 (Winnebago, MN)",0,Total for all sectors,2013,63,519,4153,18697
8610000US56101,56101,"ZIP 56101 (Windom, MN)",0,Total for all sectors,2013,206,3001,21996,91081
8610000US56110,56110,"ZIP 56110 (Adrian, MN)",0,Total for all sectors,2013,47,267,1618,7269
8610000US56111,56111,"ZIP 56111 (Alpha, MN)",0,Total for all sectors,2013,12,48,1106,2583
8610000US56113,56113,"ZIP 56113 (Arco, MN)",0,Total for all sectors,2013,3,a,D,D
8610000US56114,56114,"ZIP 56114 (Avoca, MN)",0,Total for all sectors,2013,7,a,D,D
8610000US56115,56115,"ZIP 56115 (Balaton, MN)",0,Total for all sectors,2013,32,190,902,4012
8610000US56116,56116,"ZIP 56116 (Beaver Creek, MN)",0,Total for all sectors,2013,13,62,424,1847
8610000US56117,56117,"ZIP 56117 (Bigelow, MN)",0,Total for all sectors,2013,7,12,46,383
8610000US56118,56118,"ZIP 56118 (Bingham Lake, MN)",0,Total for all sectors,2013,9,122,981,3502
8610000US56119,56119,"ZIP 56119 (Brewster, MN)",0,Total for all sectors,2013,24,78,748,5415
8610000US56120,56120,"ZIP 56120 (Butterfield, MN)",0,Total for all sectors,2013,21,301,2238,9047
8610000US56121,56121,"ZIP 56121 (Ceylon, MN)",0,Total for all sectors,2013,6,b,S,287
8610000US56122,56122,"ZIP 56122 (Chandler, MN)",0,Total for all sectors,2013,21,971,7653,31661
8610000US56123,56123,"ZIP 56123 (Currie, MN)",0,Total for all sectors,2013,27,128,833,5295
8610000US56125,56125,"ZIP 56125 (Dovray, MN)",0,Total for all sectors,2013,3,a,D,D
8610000US56127,56127,"ZIP 56127 (Dunnell, MN)",0,Total for all sectors,2013,7,84,485,1776
8610000US56128,56128,"ZIP 56128 (Edgerton, MN)",0,Total for all sectors,2013,75,597,3309,15924
8610000US56129,56129,"ZIP 56129 (Ellsworth, MN)",0,Total for all sectors,2013,22,92,563,2773
8610000US56131,56131,"ZIP 56131 (Fulda, MN)",0,Total for all sectors,2013,63,465,2444,11003
8610000US56132,56132,"ZIP 56132 (Garvin, MN)",0,Total for all sectors,2013,9,32,193,691
8610000US56134,56134,"ZIP 56134 (Hardwick, MN)",0,Total for all sectors,2013,11,25,173,896
8610000US56136,56136,"ZIP 56136 (Hendricks, MN)",0,Total for all sectors,2013,37,385,2358,12105
8610000US56137,56137,"ZIP 56137 (Heron Lake, MN)",0,Total for all sectors,2013,23,139,1042,4631
8610000US56138,56138,"ZIP 56138 (Hills, MN)",0,Total for all sectors,2013,16,189,1035,4529
8610000US56139,56139,"ZIP 56139 (Holland, MN)",0,Total for all sectors,2013,13,54,251,1026
8610000US56140,56140,"ZIP 56140 (Ihlen, MN)",0,Total for all sectors,2013,2,b,D,D
8610000US56141,56141,"ZIP 56141 (Iona, MN)",0,Total for all sectors,2013,2,a,D,D
8610000US56142,56142,"ZIP 56142 (Ivanhoe, MN)",0,Total for all sectors,2013,40,183,816,4133
8610000US56143,56143,"ZIP 56143 (Jackson, MN)",0,Total for all sectors,2013,161,4105,37246,154610
8610000US56144,56144,"ZIP 56144 (Jasper, MN)",0,Total for all sectors,2013,19,84,587,2275
8610000US56145,56145,"ZIP 56145 (Jeffers, MN)",0,Total for all sectors,2013,18,64,580,2971
8610000US56146,56146,"ZIP 56146 (Kanaranzi, MN)",0,Total for all sectors,2013,2,a,D,D
8610000US56147,56147,"ZIP 56147 (Kenneth, MN)",0,Total for all sectors,2013,4,a,D,D
8610000US56149,56149,"ZIP 56149 (Lake Benton, MN)",0,Total for all sectors,2013,47,170,899,3868
8610000US56150,56150,"ZIP 56150 (Lakefield, MN)",0,Total for all sectors,2013,89,1531,8032,30781
8610000US56151,56151,"ZIP 56151 (Lake Wilson, MN)",0,Total for all sectors,2013,33,99,593,3736
8610000US56152,56152,"ZIP 56152 (Lamberton, MN)",0,Total for all sectors,2013,46,317,2508,10727
8610000US56153,56153,"ZIP 56153 (Leota, MN)",0,Total for all sectors,2013,13,64,465,2039
8610000US56155,56155,"ZIP 56155 (Lismore, MN)",0,Total for all sectors,2013,15,69,659,3487
8610000US56156,56156,"ZIP 56156 (Luverne, MN)",0,Total for all sectors,2013,204,2196,15114,63191
8610000US56157,56157,"ZIP 56157 (Lynd, MN)",0,Total for all sectors,2013,8,36,248,801
8610000US56158,56158,"ZIP 56158 (Magnolia, MN)",0,Total for all sectors,2013,8,71,506,2522
8610000US56159,56159,"ZIP 56159 (Mountain Lake, MN)",0,Total for all sectors,2013,68,786,6332,26676
8610000US56160,56160,"ZIP 56160 (Odin, MN)",0,Total for all sectors,2013,6,b,D,D
8610000US56161,56161,"ZIP 56161 (Okabena, MN)",0,Total for all sectors,2013,10,30,125,534
8610000US56162,56162,"ZIP 56162 (Ormsby, MN)",0,Total for all sectors,2013,14,57,374,1604
8610000US56164,56164,"ZIP 56164 (Pipestone, MN)",0,Total for all sectors,2013,208,2886,20282,88868
8610000US56165,56165,"ZIP 56165 (Reading, MN)",0,Total for all sectors,2013,9,75,548,2343
8610000US56166,56166,"ZIP 56166 (Revere, MN)",0,Total for all sectors,2013,4,24,89,421
8610000US56167,56167,"ZIP 56167 (Round Lake, MN)",0,Total for all sectors,2013,13,e,D,D
8610000US56168,56168,"ZIP 56168 (Rushmore, MN)",0,Total for all sectors,2013,23,b,325,1505
8610000US56169,56169,"ZIP 56169 (Russell, MN)",0,Total for all sectors,2013,14,47,381,2187
8610000US56170,56170,"ZIP 56170 (Ruthton, MN)",0,Total for all sectors,2013,23,112,947,4158
8610000US56171,56171,"ZIP 56171 (Sherburn, MN)",0,Total for all sectors,2013,40,244,1190,4870
8610000US56172,56172,"ZIP 56172 (Slayton, MN)",0,Total for all sectors,2013,155,1157,8075,35577
8610000US56173,56173,"ZIP 56173 (Steen, MN)",0,Total for all sectors,2013,4,a,48,182
8610000US56174,56174,"ZIP 56174 (Storden, MN)",0,Total for all sectors,2013,11,b,D,D
8610000US56175,56175,"ZIP 56175 (Tracy, MN)",0,Total for all sectors,2013,84,807,5155,19877
8610000US56176,56176,"ZIP 56176 (Trimont, MN)",0,Total for all sectors,2013,32,177,1827,6996
8610000US56178,56178,"ZIP 56178 (Tyler, MN)",0,Total for all sectors,2013,78,799,5288,22693
8610000US56180,56180,"ZIP 56180 (Walnut Grove, MN)",0,Total for all sectors,2013,33,83,347,2056
8610000US56181,56181,"ZIP 56181 (Welcome, MN)",0,Total for all sectors,2013,36,283,3216,11870
8610000US56183,56183,"ZIP 56183 (Westbrook, MN)",0,Total for all sectors,2013,44,295,1636,6842
8610000US56185,56185,"ZIP 56185 (Wilmont, MN)",0,Total for all sectors,2013,21,63,678,2398
8610000US56186,56186,"ZIP 56186 (Woodstock, MN)",0,Total for all sectors,2013,10,103,728,3485
8610000US56187,56187,"ZIP 56187 (Worthington, MN)",0,Total for all sectors,2013,413,8123,66209,273819
8610000US56201,56201,"ZIP 56201 (Willmar, MN)",0,Total for all sectors,2013,874,14614,117461,491671
8610000US56207,56207,"ZIP 56207 (Alberta, MN)",0,Total for all sectors,2013,8,28,130,738
8610000US56208,56208,"ZIP 56208 (Appleton, MN)",0,Total for all sectors,2013,72,534,2819,13071
8610000US56209,56209,"ZIP 56209 (Atwater, MN)",0,Total for all sectors,2013,56,288,2062,10281
8610000US56210,56210,"ZIP 56210 (Barry, MN)",0,Total for all sectors,2013,2,a,D,D
8610000US56211,56211,"ZIP 56211 (Beardsley, MN)",0,Total for all sectors,2013,19,104,669,2485
8610000US56212,56212,"ZIP 56212 (Bellingham, MN)",0,Total for all sectors,2013,10,118,706,3267
8610000US56214,56214,"ZIP 56214 (Belview, MN)",0,Total for all sectors,2013,13,68,389,1484
8610000US56215,56215,"ZIP 56215 (Benson, MN)",0,Total for all sectors,2013,158,2218,17367,71782
8610000US56216,56216,"ZIP 56216 (Blomkest, MN)",0,Total for all sectors,2013,13,90,738,2937
8610000US56218,56218,"ZIP 56218 (Boyd, MN)",0,Total for all sectors,2013,9,16,53,312
8610000US56219,56219,"ZIP 56219 (Browns Valley, MN)",0,Total for all sectors,2013,30,221,917,4837
8610000US56220,56220,"ZIP 56220 (Canby, MN)",0,Total for all sectors,2013,99,939,7371,27417
8610000US56221,56221,"ZIP 56221 (Chokio, MN)",0,Total for all sectors,2013,23,113,1178,5743
8610000US56222,56222,"ZIP 56222 (Clara City, MN)",0,Total for all sectors,2013,66,483,4110,18946
8610000US56223,56223,"ZIP 56223 (Clarkfield, MN)",0,Total for all sectors,2013,35,193,1255,6353
8610000US56224,56224,"ZIP 56224 (Clements, MN)",0,Total for all sectors,2013,12,68,717,2917
8610000US56225,56225,"ZIP 56225 (Clinton, MN)",0,Total for all sectors,2013,23,128,664,3335
8610000US56226,56226,"ZIP 56226 (Clontarf, MN)",0,Total for all sectors,2013,4,46,506,2376
8610000US56227,56227,"ZIP 56227 (Correll, MN)",0,Total for all sectors,2013,6,a,11,66
8610000US56228,56228,"ZIP 56228 (Cosmos, MN)",0,Total for all sectors,2013,19,171,1050,4549
8610000US56229,56229,"ZIP 56229 (Cottonwood, MN)",0,Total for all sectors,2013,47,755,6216,25594
8610000US56230,56230,"ZIP 56230 (Danube, MN)",0,Total for all sectors,2013,25,92,750,4521
8610000US56231,56231,"ZIP 56231 (Danvers, MN)",0,Total for all sectors,2013,9,39,348,1900
8610000US56232,56232,"ZIP 56232 (Dawson, MN)",0,Total for all sectors,2013,84,893,7074,27474
8610000US56235,56235,"ZIP 56235 (Donnelly, MN)",0,Total for all sectors,2013,11,26,198,887
8610000US56236,56236,"ZIP 56236 (Dumont, MN)",0,Total for all sectors,2013,11,a,138,797
8610000US56237,56237,"ZIP 56237 (Echo, MN)",0,Total for all sectors,2013,12,79,423,1582
8610000US56239,56239,"ZIP 56239 (Ghent, MN)",0,Total for all sectors,2013,8,52,339,1681
8610000US56240,56240,"ZIP 56240 (Graceville, MN)",0,Total for all sectors,2013,29,129,1399,6374
8610000US56241,56241,"ZIP 56241 (Granite Falls, MN)",0,Total for all sectors,2013,152,3123,31500,128505
8610000US56243,56243,"ZIP 56243 (Grove City, MN)",0,Total for all sectors,2013,31,167,1001,4242
8610000US56244,56244,"ZIP 56244 (Hancock, MN)",0,Total for all sectors,2013,36,262,2207,13850
8610000US56245,56245,"ZIP 56245 (Hanley Falls, MN)",0,Total for all sectors,2013,12,81,741,2930
8610000US56248,56248,"ZIP 56248 (Herman, MN)",0,Total for all sectors,2013,31,139,1002,5073
8610000US56249,56249,"ZIP 56249 (Holloway, MN)",0,Total for all sectors,2013,8,c,D,D
8610000US56251,56251,"ZIP 56251 (Kandiyohi, MN)",0,Total for all sectors,2013,33,192,909,3791
8610000US56252,56252,"ZIP 56252 (Kerkhoven, MN)",0,Total for all sectors,2013,37,179,958,4147
8610000US56253,56253,"ZIP 56253 (Lake Lillian, MN)",0,Total for all sectors,2013,26,102,656,4155
8610000US56255,56255,"ZIP 56255 (Lucan, MN)",0,Total for all sectors,2013,9,67,271,1276
8610000US56256,56256,"ZIP 56256 (Madison, MN)",0,Total for all sectors,2013,81,847,5532,24045
8610000US56257,56257,"ZIP 56257 (Marietta, MN)",0,Total for all sectors,2013,8,47,319,1492
8610000US56258,56258,"ZIP 56258 (Marshall, MN)",0,Total for all sectors,2013,546,10210,98697,405004
8610000US56260,56260,"ZIP 56260 (Maynard, MN)",0,Total for all sectors,2013,20,130,1047,6468
8610000US56262,56262,"ZIP 56262 (Milan, MN)",0,Total for all sectors,2013,12,40,187,871
8610000US56263,56263,"ZIP 56263 (Milroy, MN)",0,Total for all sectors,2013,10,48,285,1181
8610000US56264,56264,"ZIP 56264 (Minneota, MN)",0,Total for all sectors,2013,49,381,2000,8628
8610000US56265,56265,"ZIP 56265 (Montevideo, MN)",0,Total for all sectors,2013,286,4263,33534,140019
8610000US56266,56266,"ZIP 56266 (Morgan, MN)",0,Total for all sectors,2013,41,350,2581,14070
8610000US56267,56267,"ZIP 56267 (Morris, MN)",0,Total for all sectors,2013,258,3833,27624,125000
8610000US56270,56270,"ZIP 56270 (Morton, MN)",0,Total for all sectors,2013,19,f,D,D
8610000US56271,56271,"ZIP 56271 (Murdock, MN)",0,Total for all sectors,2013,25,c,D,D
8610000US56273,56273,"ZIP 56273 (New London, MN)",0,Total for all sectors,2013,140,1172,6550,32202
8610000US56274,56274,"ZIP 56274 (Norcross, MN)",0,Total for all sectors,2013,2,a,D,D
8610000US56276,56276,"ZIP 56276 (Odessa, MN)",0,Total for all sectors,2013,8,25,106,557
8610000US56277,56277,"ZIP 56277 (Olivia, MN)",0,Total for all sectors,2013,129,1105,7573,30807
8610000US56278,56278,"ZIP 56278 (Ortonville, MN)",0,Total for all sectors,2013,107,1131,6722,36053
8610000US56279,56279,"ZIP 56279 (Pennock, MN)",0,Total for all sectors,2013,28,110,647,3936
8610000US56280,56280,"ZIP 56280 (Porter, MN)",0,Total for all sectors,2013,15,b,S,2854
8610000US56281,56281,"ZIP 56281 (Prinsburg, MN)",0,Total for all sectors,2013,27,370,3314,25542
8610000US56282,56282,"ZIP 56282 (Raymond, MN)",0,Total for all sectors,2013,35,147,895,4217
8610000US56283,56283,"ZIP 56283 (Redwood Falls, MN)",0,Total for all sectors,2013,265,3366,23083,102968
8610000US56284,56284,"ZIP 56284 (Renville, MN)",0,Total for all sectors,2013,63,1091,10546,48301
8610000US56285,56285,"ZIP 56285 (Sacred Heart, MN)",0,Total for all sectors,2013,25,180,1515,6130
8610000US56288,56288,"ZIP 56288 (Spicer, MN)",0,Total for all sectors,2013,143,1201,6781,33323
8610000US56289,56289,"ZIP 56289 (Sunburg, MN)",0,Total for all sectors,2013,15,36,172,873
8610000US56291,56291,"ZIP 56291 (Taunton, MN)",0,Total for all sectors,2013,11,57,317,1828
8610000US56292,56292,"ZIP 56292 (Vesta, MN)",0,Total for all sectors,2013,15,85,666,3185
8610000US56293,56293,"ZIP 56293 (Wabasso, MN)",0,Total for all sectors,2013,43,351,2729,12731
8610000US56294,56294,"ZIP 56294 (Wanda, MN)",0,Total for all sectors,2013,3,a,D,D
8610000US56295,56295,"ZIP 56295 (Watson, MN)",0,Total for all sectors,2013,10,34,91,969
8610000US56296,56296,"ZIP 56296 (Wheaton, MN)",0,Total for all sectors,2013,81,627,4301,17944
8610000US56297,56297,"ZIP 56297 (Wood Lake, MN)",0,Total for all sectors,2013,17,100,881,3542
8610000US56301,56301,"ZIP 56301 (Saint Cloud, MN)",0,Total for all sectors,2013,1191,22071,173609,727582
8610000US56302,56302,"ZIP 56302 (Saint Cloud, MN)",0,Total for all sectors,2013,76,2428,24612,102925
8610000US56303,56303,"ZIP 56303 (Saint Cloud, MN)",0,Total for all sectors,2013,482,19497,229161,1008132
8610000US56304,56304,"ZIP 56304 (Saint Cloud, MN)",0,Total for all sectors,2013,304,7427,51590,217073
8610000US56307,56307,"ZIP 56307 (Albany, MN)",0,Total for all sectors,2013,141,1369,10530,44011
8610000US56308,56308,"ZIP 56308 (Alexandria, MN)",0,Total for all sectors,2013,1023,15461,131477,563097
8610000US56309,56309,"ZIP 56309 (Ashby, MN)",0,Total for all sectors,2013,34,247,1675,8559
8610000US56310,56310,"ZIP 56310 (Avon, MN)",0,Total for all sectors,2013,113,1501,38009,120010
8610000US56311,56311,"ZIP 56311 (Barrett, MN)",0,Total for all sectors,2013,26,145,859,3832
8610000US56312,56312,"ZIP 56312 (Belgrade, MN)",0,Total for all sectors,2013,65,811,6035,27834
8610000US56313,56313,"ZIP 56313 (Bock, MN)",0,Total for all sectors,2013,6,b,D,D
8610000US56314,56314,"ZIP 56314 (Bowlus, MN)",0,Total for all sectors,2013,18,67,326,1489
